genesymbol	log2FoldChange	padj	genename	chromosome_name	idx
YEL012W	2.55882789588638	0.0297971175144237	UBC8	5	26
YEL013W	0.463552562575373	0.842080745501065	VAC8	5	25
YEL014C	-0.0242205107919595	0.112668328231617	NA	5	25
YEL015W	0.477239518840803	0.176291683612327	EDC3	5	25
YEL016C	1.03483077039404	9.56148442215875e-05	NPP2	5	24
YEL017C-A	-0.477414823833873	0.109767690286421	PMP2	5	24
YEL017W	0.851809766026163	0.209847153310035	GTT3	5	24
YEL018W	0.338730302867937	0.222760616331205	EAF5	5	24
YEL020C	1.68049032383948	0.203417031040725	PXP1	5	23
YEL020W-A	-0.379695701129473	0.390001708523435	TIM9	5	23
YEL021W	0.616320151275122	0.0107939971218969	URA3	5	23
YEL022W	0.724673502613382	1.75183587746937e-08	GEA2	5	22
YEL023C	1.85059541174815	0.0376096538152004	NA	5	21
YEL024W	-0.54062675948861	0.699337901991983	RIP1	5	21
YEL025C	-1.3376179615935	0.305139596888801	NA	5	20
YEL026W	1.63066555050868	0.223043434044298	SNU13	5	20
YEL027W	0.272861474036857	0.0703731591495821	VMA3	5	20
YEL028W	-0.507373635669386	0.560894286175366	NA	5	19
YEL029C	-0.218961873845046	0.420480378612174	BUD16	5	19
YEL030W	-0.700811428366433	0.566796478666681	ECM10	5	18
YEL031W	0.381829679956394	0.763384599705843	SPF1	5	18
YEL032W	-1.13151609425251	0.07818335439231	MCM3	5	17
YEL033W	-0.253997080993611	0.00230546108671698	MTC7	5	17
YEL034W	-0.117279444141035	0.00572937912434143	HYP2	5	17
YEL035C	0.168150901800898	0.93317728088965	UTR5	5	17
YEL036C	1.17837083092721	0.345832532045092	ANP1	5	16
YEL037C	-0.0113586511606765	0.345449015713641	RAD23	5	16
YEL038W	0.223757883990969	0.842431648252602	UTR4	5	16
YEL039C	0.480556856245558	0.754897141036938	CYC7	5	15
YEL040W	-0.418256635003979	0.836789991070343	UTR2	5	15
YEL041W	-0.32724611653913	0.109837009945973	YEF1	5	15
YEL042W	0.0263738642831673	0.0376157408884049	GDA1	5	14
YEL043W	-0.329013482160683	0.601142306706532	NA	5	14
YEL044W	-0.772730974893953	0.28410385129991	IES6	5	13
YEL046C	0.291864147248937	0.432351725085487	GLY1	5	13
YEL047C	-0.796435894631003	0.584662525518093	FRD1	5	13
YEL048C	0.943550277373309	1.36129046774551e-08	TCA17	5	12
YEL049W	-1.10213046000207	0.0440420957954313	PAU2	5	12
YEL050C	-0.588087875706503	0.529427442388573	RML2	5	11
YEL051W	-0.00810301819198887	0.445107317652065	VMA8	5	11
YEL052W	-0.760293788499651	0.731999185210707	AFG1	5	11
YEL053C	-1.1199155949759	0.325070614644605	MAK10	5	10
YEL054C	-0.899109774016139	0.000200890226563694	RPL12B	5	10
YEL055C	0.183542711550385	0.958738333217077	POL5	5	9
YEL056W	-1.12016395152499	2.46786499305793e-07	HAT2	5	9
YEL057C	0.60797137231786	0.000180331566605135	SDD1	5	9
YEL058W	1.48371763160032	0.0587623087333434	PCM1	5	8
YEL059C-A	1.44962087558648	0.0446582867024486	SOM1	5	8
YEL059W	2.04900761714571	0.00297067915234387	NA	5	8
YEL060C	0.533548571679191	0.58133766152364	PRB1	5	8
YEL061C	-0.350196783530403	0.910798049092895	CIN8	5	7
YEL062W	-0.559602087238227	0.00285225504812842	NPR2	5	6
YEL063C	0.760194513242844	6.9263996713331e-16	CAN1	5	6
YEL064C	-0.747638365991656	0.147390970834405	AVT2	5	5
YEL065W	0.989543082027142	0.178619089774134	SIT1	5	5
YEL066W	-1.89042517573204	0.000377583318091209	NA	5	5
YEL067C	-1.24626679370168	0.0509357989302691	NA	5	5
YEL069C	-0.66379454918972	0.429554054904854	HXT13	5	4
YEL071W	1.34158499984144	0.349478748267604	DLD3	5	3
YEL073C	-1.44947926829941	0.442590564560814	NA	5	1
YEL075C	-0.662486524636679	0.29860565198913	NA	5	1
YEL077C	-1.08391415945605	0.400828857169326	NA	5	0
YER001W	-0.638070143929986	0.660370924196632	MNN1	5	30
YER002W	1.17002065672079	0.0147145988935993	NOP16	5	31
YER003C	-0.0456160751414513	0.617753260370111	PMI40	5	31
YER004W	-0.0465343848026932	0.937528104618227	FMP52	5	31
YER005W	0.0405494311474893	0.995712065508238	YND1	5	32
YER006W	-0.760037292190361	0.0992659557134682	NUG1	5	32
YER007C-A	-0.332637847130629	0.817725877172373	TMA20	5	33
YER007W	0.118704518389129	0.240173069682007	PAC2	5	33
YER008C	0.549422369706494	0.705680752443459	SEC3	5	33
YER009W	-0.956951736697359	0.345449015713641	NTF2	5	34
YER010C	3.47595009559148	0.21919966612816	NA	5	34
YER011W	-0.645973070776336	0.531534963381498	TIR1	5	35
YER012W	0.016058769127509	0.801212855075974	PRE1	5	35
YER013W	-0.271137218726065	0.9321508146656	PRP22	5	35
YER014C-A	0.610488076289779	0.523542480870674	BUD25	5	36
YER014W	-0.0197182694064474	0.962209980068482	HEM14	5	36
YER015W	-0.478834411643827	0.498539496825954	FAA2	5	36
YER016W	-0.256763414571359	0.935846636411107	BIM1	5	37
YER017C	-0.749478909175568	0.567931185897795	AFG3	5	37
YER018C	-0.36585352289649	0.859534355356479	SPC25	5	38
YER019C-A	1.43120501976628	0.081049926940729	SBH2	5	38
YER019W	1.17257166484785	0.508658154088082	ISC1	5	38
YER020W	1.85623489903149	0.0253558633736064	GPA2	5	39
YER021W	-0.221166746470456	0.731999185210707	RPN3	5	39
YER022W	0.286737591528837	0.936456362684977	SRB4	5	39
YER023W	-0.274988969896926	0.488972385373708	PRO3	5	40
YER024W	-1.25323170021701	7.89144578210241e-05	YAT2	5	40
YER025W	-0.217318320736266	0.85152235000996	GCD11	5	41
YER026C	0.341343858398278	0.2203196321882	CHO1	5	41
YER027C	0.0125487225214998	0.84797270338077	GAL83	5	41
YER028C	-0.693810751831692	0.302961636350738	MIG3	5	42
YER029C	0.00260327183678106	0.292979954036161	SMB1	5	42
YER030W	0.478039970163843	0.0833482468067982	CHZ1	5	42
YER031C	0.60370269082499	0.0386265780341666	YPT31	5	42
YER032W	-0.188741971804933	0.660504506019022	FIR1	5	43
YER033C	0.149349668291848	0.150542735980379	ZRG8	5	43
YER034W	2.3240177883829	0.0368970106089481	NA	5	44
YER035W	1.48265185154181	0.0928575348368405	EDC2	5	44
YER036C	-0.0985922914148843	0.013889842786393	ARB1	5	44
YER037W	-0.770322908986099	0.000237457403782066	PHM8	5	45
YER038C	2.24414585065384	0.000467771752244332	KRE29	5	45
YER038W-A	1.88523251366465	6.29772356739614e-05	FMP49	5	45
YER039C	-1.44664287700838	0.000190510682967212	HVG1	5	45
YER039C-A	-1.32210356185949	0.145824414203884	NA	5	45
YER040W	0.997076278764119	0.419733763399949	GLN3	5	45
YER041W	-0.0798887619142827	0.829280830780177	YEN1	5	46
YER042W	1.39763243791184	0.0371946604924162	MXR1	5	46
YER043C	-0.660118965434846	0.461722891543769	SAH1	5	47
YER044C	-0.128523089436451	0.938244155902059	ERG28	5	47
YER044C-A	0.460634270118456	0.250395462786942	MEI4	5	47
YER045C	0.192170413599542	0.76030111292301	ACA1	5	48
YER046W	0.350402628634881	0.934293261616241	SPO73	5	48
YER047C	-0.552882132025433	0.426523947444695	SAP1	5	48
YER048C	-0.376230344243415	0.919232334103246	CAJ1	5	49
YER048W-A	1.41127950147712	0.566463503080715	ISD11	5	50
YER049W	-0.861554169139834	0.417664120211894	TPA1	5	50
YER050C	0.480150727056162	0.417664120211894	RSM18	5	50
YER051W	0.246854876605736	0.00978885786180368	JHD1	5	50
YER052C	0.982075497162262	0.492829556603483	HOM3	5	51
YER053C	0.948429537533424	0.432351725085487	PIC2	5	51
YER054C	-1.14044689182696	0.289121023962601	GIP2	5	52
YER055C	-0.928590852733636	0.266366680817225	HIS1	5	52
YER056C	-1.24647793928501	0.241021089072415	FCY2	5	53
YER056C-A	0.85408517674607	0.000384463953751451	RPL34A	5	53
YER057C	-1.61645549749546	6.95423414760945e-06	HMF1	5	54
YER058W	-0.625252443952335	0.786336593775093	PET117	5	54
YER059W	-1.05679141303414	0.00750301889650516	PCL6	5	54
YER060W	-0.287520858077781	0.820156373845843	FCY21	5	54
YER060W-A	0.21007808982572	0.966726092625496	FCY22	5	55
YER061C	-1.10635339055279	0.123984509155139	CEM1	5	55
YER062C	0.355377848811106	0.0110433287397849	GPP2	5	55
YER063W	-0.687055909761091	0.000696551294359289	THO1	5	56
YER064C	3.22386427266444	1.07142457376148e-06	VHR2	5	56
YER065C	-2.16728117900204	4.11929579607946e-09	ICL1	5	57
YER067W	-1.27980098478446	0.366916624054477	RGI1	5	58
YER068W	0.549532155266389	0.652278273363703	MOT2	5	58
YER069W	0.735714884956757	0.000511768979612303	ARG5,6	5	59
YER070W	-1.14090885421098	0.0418429923386604	RNR1	5	59
YER071C	-0.316009168174596	0.258096318922402	TDA2	5	60
YER072W	1.79120888158867	0.00951153735215388	VTC1	5	60
YER073W	-1.19178355961447	0.466152290862673	ALD5	5	60
YER074W	-0.867482680651543	0.00812883889015907	RPS24A	5	61
YER074W-A	0.056513837690812	0.453510486980789	YOS1	5	61
YER075C	0.368336967361668	1.43741266111769e-05	PTP3	5	61
YER076C	-0.646406743011678	0.357926306834892	NA	5	62
YER077C	0.633202432696689	0.769556581658762	MRX1	5	62
YER078C	0.571440260059069	0.0840610288956794	ICP55	5	63
YER079W	-0.633043091782218	0.589263192333293	NA	5	63
YER080W	0.317601962434213	0.696251380932529	AIM9	5	63
YER081W	0.761760869475828	0.507983404361218	SER3	5	64
YER082C	2.34072352716181	0.0390012952974825	UTP7	5	64
YER083C	-0.112979176933482	0.284881653375101	GET2	5	65
YER086W	0.734739038906391	0.00102150248765178	ILV1	5	65
YER087C-B	0.583692911443755	0.187341974938649	SBH1	5	66
YER087W	1.45244722153352	0.0096178318002788	AIM10	5	66
YER088C	0.710377632872468	0.0526248489595791	DOT6	5	66
YER089C	-0.527904355986154	0.278674767921713	PTC2	5	67
YER090W	0.333781734393383	0.878211711659964	TRP2	5	67
YER091C	-0.74322769567556	0.045330579178287	MET6	5	67
YER092W	1.42821285905184	0.127133014175715	IES5	5	68
YER093C	0.460833099297912	0.281143706782959	TSC11	5	68
YER093C-A	-1.62318389804364	0.358305628406929	AIM11	5	69
YER094C	-0.155203357622636	0.913297852956917	PUP3	5	69
YER095W	1.10125332534208	0.00399974846751258	RAD51	5	69
YER096W	0.132658885250671	0.0232641237095182	SHC1	5	70
YER098W	-1.48513147485499	0.000188041055368319	UBP9	5	71
YER099C	0.88750305001107	0.47448396061935	PRS2	5	71
YER100W	0.690848280580954	0.80119910151668	UBC6	5	71
YER101C	-0.230651940843372	0.0398056166415282	AST2	5	72
YER102W	-0.606646829797985	5.05097970233505e-05	RPS8A	5	72
YER103W	0.100707716263751	0.00912974863977997	SSA4	5	72
YER104W	-0.651992916051406	0.623289044229086	RTT105	5	73
YER105C	-0.841550002676767	0.326886123825329	NUP157	5	73
YER107C	-0.209405604441185	0.863460217559148	GLE2	5	74
YER110C	-0.744157115863802	0.366295688104755	KAP123	5	75
YER111C	0.00615872300969823	0.829387513296653	SWI4	5	76
YER112W	1.34847372492186	0.0581311563184565	LSM4	5	77
YER113C	-1.11803077319084	0.526162922061868	TMN3	5	77
YER114C	0.477832684266301	0.10142215792044	BOI2	5	78
YER115C	-1.3793849222937	0.223121713060933	SPR6	5	78
YER116C	-1.2268758142822	0.0769478667033638	SLX8	5	79
YER117W	-0.105031777617047	0.0942798003000198	RPL23A	5	79
YER118C	0.5574768071106	0.306656599334614	SHO1	5	79
YER119C	-0.880127246789064	0.423650492165177	AVT6	5	79
YER120W	-0.357622728721338	0.495742400811252	SCS2	5	80
YER121W	0.571425108829836	0.557345803283121	NA	5	80
YER122C	0.00340557194458473	0.46865014947834	GLO3	5	80
YER123W	-0.534121965191837	0.444678690212428	YCK3	5	80
YER124C	-0.128739766676978	0.419733763399949	DSE1	5	81
YER125W	0.511437195149442	0.824381733189907	RSP5	5	82
YER126C	-0.727840293773465	0.673508353150723	NSA2	5	82
YER127W	-0.104516850546809	0.301075679961739	LCP5	5	82
YER128W	0.782973403194391	0.785490132663839	VFA1	5	83
YER129W	0.291018604611877	0.182272875327774	SAK1	5	83
YER130C	-0.744718276942249	0.668291591720817	COM2	5	84
YER131W	-0.760204868682436	0.0431655132710899	RPS26B	5	84
YER132C	0.881729283887195	0.00401132728640315	PMD1	5	85
YER133W	0.492730997327585	0.70063006189688	GLC7	5	86
YER134C	0.6715977669368	0.84572321532309	NA	5	87
YER135C	0.46670439318002	0.101950054799554	NA	5	87
YER136W	0.717466544663214	0.775616694028282	GDI1	5	87
YER139C	-1.73677657099013	0.0122981170483452	RTR1	5	90
YER140W	-0.363117652471544	0.750885392875767	EMP65	5	90
YER141W	0.188572187028175	0.903186195111896	COX15	5	90
YER142C	3.34135663969057	0.32678558944416	MAG1	5	91
YER143W	0.481326866764003	0.148618967198265	DDI1	5	91
YER144C	-0.751741731763888	0.539475644066166	UBP5	5	91
YER145C	0.990277008477481	0.347412673367347	FTR1	5	92
YER145C-A	-1.21925054667071	1.47766644177079e-06	NA	5	92
YER146W	2.02329761010367	0.0002327387660253	LSM5	5	92
YER147C	-0.249764632431846	0.0699025373131735	SCC4	5	92
YER148W	-0.220440854522023	0.309254367531952	SPT15	5	93
YER149C	1.8785868239091	0.044569760985065	PEA2	5	93
YER150W	1.65550975317581	0.000634059706311951	SPI1	5	93
YER151C	0.34232269459696	0.675788909042291	UBP3	5	93
YER152C	1.71140959987161	0.00045992709728147	NA	5	94
YER153C	-0.0516867902363087	0.0820687590942892	PET122	5	94
YER154W	1.04262094937388	0.466408090989293	OXA1	5	95
YER155C	0.50657363616576	0.387377444264904	BEM2	5	95
YER156C	-1.53038073504468	0.00247461098990622	NA	5	96
YER157W	-0.581850062249515	0.909110190745903	COG3	5	96
YER158C	-0.346364752834782	0.402257410864973	NA	5	97
YER159C	1.9965985496701	0.000860098780410645	BUR6	5	98
YER161C	0.675902908387167	0.700111189679641	SPT2	5	99
YER162C	0.0443964943836258	6.1120869001686e-06	RAD4	5	100
YER163C	-0.230702085122961	0.949744172025987	GCG1	5	100
YER164W	-0.129243285596238	0.272538451376867	CHD1	5	101
YER165W	0.0244408686774125	0.272538451376867	PAB1	5	102
YER166W	1.08391099882522	0.277863201107667	DNF1	5	102
YER167W	0.472018025058366	0.271752368546816	BCK2	5	103
YER168C	-0.271121656786084	0.961976748269083	CCA1	5	104
YER169W	0.206689752543508	0.950352954847391	RPH1	5	104
YER170W	-0.127573165094005	0.97893408474378	ADK2	5	105
YER171W	1.24043316241397	0.14462242908461	RAD3	5	105
YER172C	0.81235562145274	2.42793899981853e-05	BRR2	5	105
YER173W	-0.853148659965837	0.353989750804893	RAD24	5	107
YER174C	2.4053322105397	0.104424992864048	GRX4	5	107
YER175C	-0.223113840541143	0.93317728088965	TMT1	5	107
YER175W-A	-0.463293368760171	0.325070614644605	NA	5	108
YER176W	0.777704582193592	0.431772858714081	ECM32	5	108
YER177W	0.736479480031175	0.437353638268146	BMH1	5	109
YER178W	-0.626094322370648	0.77274089395885	PDA1	5	109
YER179W	1.05122779135276	0.094349157534137	DMC1	5	109
YER182W	3.20328725692264	0.423650492165177	FMP10	5	110
YER183C	2.92276272266757	0.0548314340260917	FAU1	5	110
YER184C	-0.180631057787089	0.885894696699162	TOG1	5	111
YER185W	1.15614144146424	0.233390675268074	PUG1	5	111
YER186C	0.448030040288106	0.465186439459001	NA	5	112
YER187W	1.03906116486405	4.85537241193513e-07	NA	5	113
YER188C-A	4.0235742512542	0.000204262397020661	NA	5	113
YER188W	-0.704883316352294	0.0653797226603458	NA	5	113
YER189W	-0.961225269285298	0.394141376921518	NA	5	114
YER190W	-1.9565851013843	0.0237621530523233	YRF1-2	5	114
YFL001W	1.1918103773488	0.0418894786070944	DEG1	6	29
YFL002C	0.195586000070827	0.959170927093786	SPB4	6	29
YFL003C	-0.807189519121372	0.50736125425471	MSH4	6	26
YFL004W	-0.0163214454606856	0.444845621106177	VTC2	6	26
YFL005W	0.0244628252137593	0.349478748267604	SEC4	6	26
YFL007W	0.0582863846580524	0.979844482877237	BLM10	6	24
YFL008W	-0.196168749691755	0.224410771953685	SMC1	6	23
YFL009W	0.59929901881873	0.797742752148315	CDC4	6	23
YFL010C	3.02913647315666	3.34467759862714e-07	WWM1	6	23
YFL010W-A	0.670922271206201	0.525599635254339	AUA1	6	22
YFL011W	3.53621707233235	3.84817235697928e-06	HXT10	6	22
YFL012W	-1.22600003056136	0.318880965160809	NA	6	22
YFL013C	0.585583562832906	0.668291591720817	IES1	6	21
YFL014W	1.73686105699018	0.000190510682967212	HSP12	6	21
YFL015C	3.11539747824967	1.45668239301391e-06	NA	6	21
YFL016C	0.913215596036851	0.128037328502773	MDJ1	6	20
YFL017C	0.883298848892101	0.508028063605108	GNA1	6	20
YFL017W-A	0.747719319976852	0.162110613430594	SMX2	6	20
YFL018C	0.645821700764971	2.64561119471638e-07	LPD1	6	20
YFL019C	2.99662836473644	4.52265790228374e-10	NA	6	20
YFL020C	0.470452876723602	0.0196473769313727	PAU5	6	19
YFL021W	0.108699642964513	0.000264607532270202	GAT1	6	19
YFL022C	-0.11515176485208	0.834266303462463	FRS2	6	18
YFL023W	-0.813233950644332	0.335142107629517	BUD27	6	18
YFL024C	-1.19439989002358	0.000431481011119623	EPL1	6	17
YFL025C	-0.879939728401057	0.245464188126732	BST1	6	16
YFL026W	0.356372178281552	2.06692603094142e-10	STE2	6	16
YFL027C	-0.312062080609765	0.0597659217328588	GYP8	6	16
YFL028C	1.44185580503195	0.343515311962731	CAF16	6	15
YFL029C	1.35485094636974	0.0178199107293588	CAK1	6	15
YFL030W	-0.154450200477632	0.250794727669713	AGX1	6	15
YFL031W	1.6608900184721	0.0620585641462939	HAC1	6	15
YFL033C	0.0302808622813904	0.249290849432166	RIM15	6	13
YFL034C-A	1.28404587804599	0.00781954807856598	RPL22B	6	12
YFL034C-B	1.71119474286491	0.00475567383690148	MOB2	6	12
YFL034W	0.375302770872081	0.898688839898335	MIL1	6	13
YFL036W	0.693812816362876	0.462612842413739	RPO41	6	11
YFL037W	-0.0148383148560044	0.68590658060318	TUB2	6	11
YFL038C	0.592096401777324	0.525074253109895	YPT1	6	11
YFL039C	0.526571501943566	0.778033361121351	ACT1	6	10
YFL040W	2.0651115456142	3.3551909079293e-05	NA	6	10
YFL041W	-0.6019588707185	0.846314260713827	FET5	6	9
YFL042C	0.97182075632216	0.20185727113532	LAM5	6	9
YFL044C	-0.549351558447336	0.909804233467016	OTU1	6	8
YFL045C	0.00620162942133731	0.453382038071123	SEC53	6	8
YFL046W	0.426034413585819	0.261516944989239	FMP32	6	8
YFL047W	0.699616691871442	0.777258626540052	RGD2	6	8
YFL048C	0.018123340009749	0.883061332105857	EMP47	6	7
YFL049W	0.934163999363089	0.615041279129166	SWP82	6	7
YFL050C	1.06687948333023	6.80768460951396e-07	ALR2	6	6
YFL051C	-0.293729823316638	0.267491172773282	NA	6	6
YFL052W	-1.23242115387259	0.00032261503440623	ZNF1	6	5
YFL053W	-0.546775314703955	0.689227662935139	DAK2	6	4
YFL054C	-0.562420987725005	0.000726131549499615	AQY3	6	4
YFL055W	0.698992975433544	0.00208329648200441	AGP3	6	3
YFL056C	0.351725901685735	0.523542480870674	NA	6	2
YFL059W	1.09447330263841	0.0711382888887076	SNZ3	6	2
YFL060C	0.388472909630983	0.837003493199152	SNO3	6	2
YFL061W	-1.05815167642173	0.320523333264079	DDI3	6	1
YFL062W	4.69299085333665	1.63183400976855e-10	COS4	6	1
YFL064C	-2.31565428395191	0.0670355438141173	NA	6	0
YFL066C	-0.857501195773516	0.77686719375203	NA	6	0
YFL067W	-0.210905522309221	0.957243060447252	NA	6	0
YFR001W	-0.285284928662127	0.0770957945328116	LOC1	6	29
YFR002W	1.43284466785593	0.239479119277886	NIC96	6	30
YFR003C	0.0405475111482307	0.313552683551459	YPI1	6	30
YFR004W	0.692747511449471	0.477257887969922	RPN11	6	30
YFR005C	-0.0971633613888259	0.10317205354834	SAD1	6	30
YFR006W	0.326719358744077	0.825625869012575	NA	6	31
YFR007W	-0.299342587524381	0.839695726589827	YFH7	6	31
YFR009W	0.324487545668114	0.433370412601819	GCN20	6	32
YFR010W	0.151948938785613	0.50953165195797	UBP6	6	33
YFR011C	1.00333135256862	0.491478872594842	MIC19	6	33
YFR012W	0.243832719005071	0.693957611312572	DCV1	6	33
YFR013W	-0.686339189131008	0.516540428742111	IOC3	6	33
YFR014C	-0.58543762747116	0.114288043286299	CMK1	6	34
YFR015C	0.781912756329067	0.0355181424249202	GSY1	6	34
YFR016C	1.01798965935707	0.222778481676736	NA	6	35
YFR017C	1.40466735916308	0.016632998833036	IGD1	6	36
YFR018C	0.0942281774556749	0.720743943761264	NA	6	36
YFR019W	-0.0475052885474604	0.764378036203602	FAB1	6	36
YFR020W	0.424491964131142	0.136510970616596	CSS2	6	38
YFR021W	-0.351891363749551	0.58387678549938	ATG18	6	38
YFR022W	1.31230598058847	0.0259452825648873	ROG3	6	39
YFR023W	0.719928928338478	0.350574714489647	PES4	6	39
YFR024C-A	0.840273126864374	4.35474726992997e-08	LSB3	6	40
YFR025C	0.611552072839981	0.854513225732772	HIS2	6	40
YFR026C	1.65872218785575	3.1878442610413e-06	ULI1	6	41
YFR027W	-0.192130884106068	0.911957949873106	ECO1	6	41
YFR028C	0.582255184344394	0.764830046944781	CDC14	6	41
YFR029W	0.533518158145421	0.225972884733554	PTR3	6	42
YFR030W	-0.483335043575053	0.000393268139594196	MET10	6	42
YFR031C	0.468194225763707	0.836789991070343	SMC2	6	43
YFR031C-A	-0.285732882748766	0.134401389842608	RPL2A	6	44
YFR032C-A	-0.993059870027776	0.00131396780843561	RPL29	6	44
YFR032C-B	-1.06286902642835	0.0163799425912558	NA	6	44
YFR033C	1.61407003765883	0.0932215807312116	QCR6	6	44
YFR034C	-1.4491696385722	0.020070350294747	PHO4	6	45
YFR035C	-0.865873289154788	0.000342839243663499	NA	6	45
YFR036W	1.47299738133988	0.0784226002655845	CDC26	6	45
YFR037C	-0.509343131205447	0.0523849749989486	RSC8	6	45
YFR038W	0.0727044559268267	0.870092527215503	IRC5	6	45
YFR039C	1.33713869418382	0.146266585492412	OSW7	6	46
YFR040W	2.24254531783125	0.0295909043831118	SAP155	6	46
YFR041C	0.897014438842025	0.209630721851134	ERJ5	6	47
YFR042W	2.5597647518512	0.0848848228910216	KEG1	6	47
YFR043C	1.02943786467527	0.0587407384109214	IRC6	6	47
YFR044C	0.53230266374668	0.830857867063225	DUG1	6	47
YFR045W	0.351278952853949	0.87059442510211	NA	6	48
YFR046C	0.969909779838141	0.38305401699451	CNN1	6	48
YFR047C	-0.0420677844679086	0.931003729122101	BNA6	6	48
YFR048W	0.685601087358065	0.589312732771683	RMD8	6	49
YFR050C	-0.109134812842536	0.784955210979139	PRE4	6	49
YFR051C	0.708532987656424	0.559273427145537	RET2	6	50
YFR052W	0.0111923783349681	0.999146165970511	RPN12	6	50
YFR053C	-0.797482813139887	0.784429609140689	HXK1	6	50
YFR054C	-1.36714796167205	0.0557698243105495	NA	6	51
YFR055W	-0.0166623869862958	0.341571175244825	IRC7	6	52
YFR057W	2.85365544374365	0.219186342627223	NA	6	53
YGL001C	0.484148762150741	0.866855867030776	ERG26	7	99
YGL002W	-0.00858739955873421	0.165586482543182	ERP6	7	98
YGL003C	-0.651163776878651	0.0492304894404882	CDH1	7	98
YGL004C	-0.0239035735554473	0.952775989952829	RPN14	7	98
YGL005C	-0.274725246621799	0.935065798189652	COG7	7	97
